sample_id,dataset,record_id,title,abstract,element_key,element_description,truth_label
S018,Chou_2003,https://openalex.org/W2030659020,Transdermal fentanyl for the management of cancer pain: a survey of 1005 patients,"Transdermal fentanyl was released in Germany in 1995. From October 1996 to February 1998 transdermal treatment was documented for 1005 patients (506 men and 499 women with a mean age of 60 years, range 20–92 years) with chronic pain in an open survey including 290 physicians from hospitals and general practitioners throughout Germany. Most patients suffered from cancer pain and only 11 patients had chronic pain from non-malignant disease. Physicians were asked to complete a questionnaire for pat",study_design,study_design,
S019,Chou_2003,https://openalex.org/W2020967003,A double-blind placebo-controlled study to assess the efficacy of a compound analgesic to prevent postoperative pain following oral surgery,It has been suggested that small doses of opioid drugs given prior to surgery can reduce postoperative pain. This study was designed to compare the effectiveness of a paracetamol/codeine combination and paracetamol alone in preventing the pain following surgical removal of impacted third molar teeth under general anaesthesia. Analysis of the results showed no statistical differences between treatment groups when compared with placebo. We suggest that the opioids may not be the best drugs availab,population,Population | Include: Chronic non-cancer pain; Chronic non-malignant pain; Chronic pain; Persistent pain; Chronic musculoskeletal pain | Exclude: Cancer pain; Palliative care; End-of-life care,
S019,Chou_2003,https://openalex.org/W2020967003,A double-blind placebo-controlled study to assess the efficacy of a compound analgesic to prevent postoperative pain following oral surgery,It has been suggested that small doses of opioid drugs given prior to surgery can reduce postoperative pain. This study was designed to compare the effectiveness of a paracetamol/codeine combination and paracetamol alone in preventing the pain following surgical removal of impacted third molar teeth under general anaesthesia. Analysis of the results showed no statistical differences between treatment groups when compared with placebo. We suggest that the opioids may not be the best drugs availab,intervention,"Intervention | Include: Long-acting oral opioids; Extended-release oral opioids; Sustained-release oral opioids; Controlled-release oral opioids; Morphine, extended release | Exclude: Short-acting opioids; Immediate-release opioids; Transdermal opioids",
S019,Chou_2003,https://openalex.org/W2020967003,A double-blind placebo-controlled study to assess the efficacy of a compound analgesic to prevent postoperative pain following oral surgery,It has been suggested that small doses of opioid drugs given prior to surgery can reduce postoperative pain. This study was designed to compare the effectiveness of a paracetamol/codeine combination and paracetamol alone in preventing the pain following surgical removal of impacted third molar teeth under general anaesthesia. Analysis of the results showed no statistical differences between treatment groups when compared with placebo. We suggest that the opioids may not be the best drugs availab,study_design,study_design,
S020,van_der_Waal_2022,https://openalex.org/W2028640648,Participation in decision making regarding type of surgery and treatment-related satisfaction in North Indian women with early breast cancer,"Breast conserving surgery followed by radiotherapy is an established modality of treatment in early breast cancer patients since three decades, but yet it has not been adopted worldwide.The aim of this study is to investigate the factors affecting decision making regarding type of surgery and satisfaction with type of surgery in North Indian women with early breast cancer.A questionnaire was prepared to assess the factors responsible for decision making regarding type of surgery (breast conservi",sample,"Sample | Include: older adults; aged 65 and over; elderly; geriatric patients; seniors | Exclude: adult, middle aged; young adult; adolescent",
S020,van_der_Waal_2022,https://openalex.org/W2028640648,Participation in decision making regarding type of surgery and treatment-related satisfaction in North Indian women with early breast cancer,"Breast conserving surgery followed by radiotherapy is an established modality of treatment in early breast cancer patients since three decades, but yet it has not been adopted worldwide.The aim of this study is to investigate the factors affecting decision making regarding type of surgery and satisfaction with type of surgery in North Indian women with early breast cancer.A questionnaire was prepared to assess the factors responsible for decision making regarding type of surgery (breast conservi",phenomenon_of_interest,Phenomenon of Interest | Include: decision making; patient participation; patient role; patient preference; shared decision making | Exclude: treatment adherence; medication adherence; patient satisfaction (general),
S020,van_der_Waal_2022,https://openalex.org/W2028640648,Participation in decision making regarding type of surgery and treatment-related satisfaction in North Indian women with early breast cancer,"Breast conserving surgery followed by radiotherapy is an established modality of treatment in early breast cancer patients since three decades, but yet it has not been adopted worldwide.The aim of this study is to investigate the factors affecting decision making regarding type of surgery and satisfaction with type of surgery in North Indian women with early breast cancer.A questionnaire was prepared to assess the factors responsible for decision making regarding type of surgery (breast conservi",study_design,study_design,
S021,van_der_Waal_2022,https://openalex.org/W3128079181,BP180 Is a Prognostic Factor in Head and Neck Squamous Cell Carcinoma,Background/aim Prognosis plays a vital role in head and neck squamous cell carcinoma (HNSCC) patient management and decision-making. This study aimed to identify the role of BP180 as a prognostic factor in HNSCC. Patients and methods Protein expression of bullous pemphigoid antigen II (BP180) was verified by immunohistochemistry (IHC) in a tissue microarray study of 202 cases. Results IHC analysis revealed that protein expression of BP180 among HNSCC patients differed significantly in the presen,sample,"Sample | Include: older adults; aged 65 and over; elderly; geriatric patients; seniors | Exclude: adult, middle aged; young adult; adolescent",
S021,van_der_Waal_2022,https://openalex.org/W3128079181,BP180 Is a Prognostic Factor in Head and Neck Squamous Cell Carcinoma,Background/aim Prognosis plays a vital role in head and neck squamous cell carcinoma (HNSCC) patient management and decision-making. This study aimed to identify the role of BP180 as a prognostic factor in HNSCC. Patients and methods Protein expression of bullous pemphigoid antigen II (BP180) was verified by immunohistochemistry (IHC) in a tissue microarray study of 202 cases. Results IHC analysis revealed that protein expression of BP180 among HNSCC patients differed significantly in the presen,phenomenon_of_interest,Phenomenon of Interest | Include: decision making; patient participation; patient role; patient preference; shared decision making | Exclude: treatment adherence; medication adherence; patient satisfaction (general),
S021,van_der_Waal_2022,https://openalex.org/W3128079181,BP180 Is a Prognostic Factor in Head and Neck Squamous Cell Carcinoma,Background/aim Prognosis plays a vital role in head and neck squamous cell carcinoma (HNSCC) patient management and decision-making. This study aimed to identify the role of BP180 as a prognostic factor in HNSCC. Patients and methods Protein expression of bullous pemphigoid antigen II (BP180) was verified by immunohistochemistry (IHC) in a tissue microarray study of 202 cases. Results IHC analysis revealed that protein expression of BP180 among HNSCC patients differed significantly in the presen,study_design,study_design,
