dataset,record_id,model_id,element_key,element_group,model_match,model_evidence
Chou_2003,https://openalex.org/W2087545962,deepseek-v3,study_design,study_design,,
Chou_2003,https://openalex.org/W2087545962,qwen3,comparison,topic_like,,
Chou_2003,https://openalex.org/W2087545962,qwen3,intervention,topic_like,,
Chou_2003,https://openalex.org/W2087545962,qwen3,outcome,topic_like,,
Chou_2003,https://openalex.org/W2087545962,qwen3,population,population_like,,
Chou_2003,https://openalex.org/W2087545962,qwen3,study_design,study_design,,
Chou_2003,https://openalex.org/W2087545962,kimi-k2,comparison,topic_like,,
Chou_2003,https://openalex.org/W2087545962,kimi-k2,intervention,topic_like,,
Chou_2003,https://openalex.org/W2087545962,kimi-k2,outcome,topic_like,,
Chou_2003,https://openalex.org/W2087545962,kimi-k2,population,population_like,,
Chou_2003,https://openalex.org/W2087545962,kimi-k2,study_design,study_design,,
Chou_2003,https://openalex.org/W2087545962,llama4-maverick,comparison,topic_like,,
Chou_2003,https://openalex.org/W2087545962,llama4-maverick,intervention,topic_like,,
Chou_2003,https://openalex.org/W2087545962,llama4-maverick,outcome,topic_like,,
Chou_2003,https://openalex.org/W2087545962,llama4-maverick,population,population_like,,
Chou_2003,https://openalex.org/W2087545962,llama4-maverick,study_design,study_design,,
Chou_2003,https://openalex.org/W2010838903,deepseek-v3,comparison,topic_like,,"Placebo was used on the first day, but the study is primarily a single-arm dose-finding pilot with within-subject comparisons to baseline/placebo. The comparison criteria focus on comparisons between "
Chou_2003,https://openalex.org/W2010838903,deepseek-v3,intervention,topic_like,False,"Intravenous methylnaltrexone (a peripheral opioid-receptor antagonist). The intervention criteria include long-acting oral opioids, but this study uses an intravenous opioid antagonist. The criteria e"
Chou_2003,https://openalex.org/W2010838903,deepseek-v3,outcome,topic_like,True,"Oral-cecal transit time, laxation response, stool frequency and consistency, opioid withdrawal symptoms, abdominal cramping. These relate to 'Adverse events', 'Constipation', and 'Withdrawal symptoms'"
Chou_2003,https://openalex.org/W2010838903,deepseek-v3,population,population_like,False,"Subjects with chronic methadone-induced constipation. The abstract mentions 'cancer patients receiving chronic opioids' as a future consideration, but the study population is four subjects on chronic "
Chou_2003,https://openalex.org/W2010838903,deepseek-v3,study_design,study_design,,
Chou_2003,https://openalex.org/W2010838903,qwen3,comparison,topic_like,,
Chou_2003,https://openalex.org/W2010838903,qwen3,intervention,topic_like,,
Chou_2003,https://openalex.org/W2010838903,qwen3,outcome,topic_like,,
Chou_2003,https://openalex.org/W2010838903,qwen3,population,population_like,,
Chou_2003,https://openalex.org/W2010838903,qwen3,study_design,study_design,,
Chou_2003,https://openalex.org/W2010838903,kimi-k2,comparison,topic_like,,
Chou_2003,https://openalex.org/W2010838903,kimi-k2,intervention,topic_like,,
Chou_2003,https://openalex.org/W2010838903,kimi-k2,outcome,topic_like,,
Chou_2003,https://openalex.org/W2010838903,kimi-k2,population,population_like,,
Chou_2003,https://openalex.org/W2010838903,kimi-k2,study_design,study_design,,
Chou_2003,https://openalex.org/W2010838903,llama4-maverick,comparison,topic_like,,
Chou_2003,https://openalex.org/W2010838903,llama4-maverick,intervention,topic_like,,
Chou_2003,https://openalex.org/W2010838903,llama4-maverick,outcome,topic_like,,
Chou_2003,https://openalex.org/W2010838903,llama4-maverick,population,population_like,,
Chou_2003,https://openalex.org/W2010838903,llama4-maverick,study_design,study_design,,
Chou_2003,https://openalex.org/W2030659020,deepseek-v3,comparison,topic_like,,No explicit comparison group described.
Chou_2003,https://openalex.org/W2030659020,deepseek-v3,intervention,topic_like,False,Transdermal fentanyl for the management of cancer pain
Chou_2003,https://openalex.org/W2030659020,deepseek-v3,outcome,topic_like,True,Adverse events were documented as the reason for discontinuation of transdermal therapy in 49 patients (5%). Dyspnoea was documented for seven patients as the reason for discontinuation. ... Transderm
Chou_2003,https://openalex.org/W2030659020,deepseek-v3,population,population_like,False,Most patients suffered from cancer pain and only 11 patients had chronic pain from non-malignant disease.
Chou_2003,https://openalex.org/W2030659020,deepseek-v3,study_design,study_design,,
Chou_2003,https://openalex.org/W2030659020,qwen3,comparison,topic_like,False,The study lacks a direct comparison group; it is an observational survey without head-to-head comparisons
Chou_2003,https://openalex.org/W2030659020,qwen3,intervention,topic_like,False,Transdermal fentanyl was used as the intervention
Chou_2003,https://openalex.org/W2030659020,qwen3,outcome,topic_like,True,"Outcomes include pain relief, adverse events (e.g., dyspnea, respiratory depression), discontinuation rates, and safety assessments"
Chou_2003,https://openalex.org/W2030659020,qwen3,population,population_like,False,Most patients suffered from cancer pain and only 11 patients had chronic pain from non-malignant disease
Chou_2003,https://openalex.org/W2030659020,qwen3,study_design,study_design,,
Chou_2003,https://openalex.org/W2030659020,kimi-k2,comparison,topic_like,,
Chou_2003,https://openalex.org/W2030659020,kimi-k2,intervention,topic_like,,
Chou_2003,https://openalex.org/W2030659020,kimi-k2,outcome,topic_like,,
Chou_2003,https://openalex.org/W2030659020,kimi-k2,population,population_like,,
Chou_2003,https://openalex.org/W2030659020,kimi-k2,study_design,study_design,,
Chou_2003,https://openalex.org/W2030659020,llama4-maverick,comparison,topic_like,,
Chou_2003,https://openalex.org/W2030659020,llama4-maverick,intervention,topic_like,,
Chou_2003,https://openalex.org/W2030659020,llama4-maverick,outcome,topic_like,,
Chou_2003,https://openalex.org/W2030659020,llama4-maverick,population,population_like,,
Chou_2003,https://openalex.org/W2030659020,llama4-maverick,study_design,study_design,,
Chou_2003,https://openalex.org/W2020967003,deepseek-v3,comparison,topic_like,,
Chou_2003,https://openalex.org/W2020967003,deepseek-v3,intervention,topic_like,,
Chou_2003,https://openalex.org/W2020967003,deepseek-v3,outcome,topic_like,,
Chou_2003,https://openalex.org/W2020967003,deepseek-v3,population,population_like,,
Chou_2003,https://openalex.org/W2020967003,deepseek-v3,study_design,study_design,,
Chou_2003,https://openalex.org/W2020967003,qwen3,comparison,topic_like,,
Chou_2003,https://openalex.org/W2020967003,qwen3,intervention,topic_like,,
Chou_2003,https://openalex.org/W2020967003,qwen3,outcome,topic_like,,
Chou_2003,https://openalex.org/W2020967003,qwen3,population,population_like,,
Chou_2003,https://openalex.org/W2020967003,qwen3,study_design,study_design,,
Chou_2003,https://openalex.org/W2020967003,kimi-k2,comparison,topic_like,,
Chou_2003,https://openalex.org/W2020967003,kimi-k2,intervention,topic_like,,
Chou_2003,https://openalex.org/W2020967003,kimi-k2,outcome,topic_like,,
Chou_2003,https://openalex.org/W2020967003,kimi-k2,population,population_like,,
Chou_2003,https://openalex.org/W2020967003,kimi-k2,study_design,study_design,,
Chou_2003,https://openalex.org/W2020967003,llama4-maverick,comparison,topic_like,,
Chou_2003,https://openalex.org/W2020967003,llama4-maverick,intervention,topic_like,,
Chou_2003,https://openalex.org/W2020967003,llama4-maverick,outcome,topic_like,,
Chou_2003,https://openalex.org/W2020967003,llama4-maverick,population,population_like,,
Chou_2003,https://openalex.org/W2020967003,llama4-maverick,study_design,study_design,,
van_der_Waal_2022,https://openalex.org/W2028640648,deepseek-v3,design,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,deepseek-v3,evaluation,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,deepseek-v3,phenomenon_of_interest,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,deepseek-v3,research_type,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,deepseek-v3,sample,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,deepseek-v3,study_design,study_design,,
van_der_Waal_2022,https://openalex.org/W2028640648,qwen3,design,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,qwen3,evaluation,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,qwen3,phenomenon_of_interest,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,qwen3,research_type,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,qwen3,sample,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,qwen3,study_design,study_design,,
van_der_Waal_2022,https://openalex.org/W2028640648,kimi-k2,design,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,kimi-k2,evaluation,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,kimi-k2,phenomenon_of_interest,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,kimi-k2,research_type,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,kimi-k2,sample,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,kimi-k2,study_design,study_design,,
van_der_Waal_2022,https://openalex.org/W2028640648,llama4-maverick,design,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,llama4-maverick,evaluation,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,llama4-maverick,phenomenon_of_interest,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,llama4-maverick,research_type,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,llama4-maverick,sample,topic_like,,
van_der_Waal_2022,https://openalex.org/W2028640648,llama4-maverick,study_design,study_design,,
van_der_Waal_2022,https://openalex.org/W3128079181,deepseek-v3,design,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,deepseek-v3,evaluation,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,deepseek-v3,phenomenon_of_interest,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,deepseek-v3,research_type,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,deepseek-v3,sample,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,deepseek-v3,study_design,study_design,,
van_der_Waal_2022,https://openalex.org/W3128079181,qwen3,design,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,qwen3,evaluation,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,qwen3,phenomenon_of_interest,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,qwen3,research_type,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,qwen3,sample,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,qwen3,study_design,study_design,,
van_der_Waal_2022,https://openalex.org/W3128079181,kimi-k2,design,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,kimi-k2,evaluation,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,kimi-k2,phenomenon_of_interest,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,kimi-k2,research_type,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,kimi-k2,sample,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,kimi-k2,study_design,study_design,,
van_der_Waal_2022,https://openalex.org/W3128079181,llama4-maverick,design,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,llama4-maverick,evaluation,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,llama4-maverick,phenomenon_of_interest,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,llama4-maverick,research_type,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,llama4-maverick,sample,topic_like,,
van_der_Waal_2022,https://openalex.org/W3128079181,llama4-maverick,study_design,study_design,,
Smid_2020,https://openalex.org/W2023943903,deepseek-v3,comparison,topic_like,,
Smid_2020,https://openalex.org/W2023943903,deepseek-v3,intervention,topic_like,,
Smid_2020,https://openalex.org/W2023943903,deepseek-v3,outcome,topic_like,,
Smid_2020,https://openalex.org/W2023943903,deepseek-v3,population,population_like,,
Smid_2020,https://openalex.org/W2023943903,deepseek-v3,study_design_exclude,topic_like,,
Smid_2020,https://openalex.org/W2023943903,deepseek-v3,study_design_include,topic_like,,
Smid_2020,https://openalex.org/W2023943903,deepseek-v3,study_design,study_design,,
Smid_2020,https://openalex.org/W2023943903,qwen3,comparison,topic_like,,
Smid_2020,https://openalex.org/W2023943903,qwen3,intervention,topic_like,,
Smid_2020,https://openalex.org/W2023943903,qwen3,outcome,topic_like,,
Smid_2020,https://openalex.org/W2023943903,qwen3,population,population_like,,
Smid_2020,https://openalex.org/W2023943903,qwen3,study_design_exclude,topic_like,,
Smid_2020,https://openalex.org/W2023943903,qwen3,study_design_include,topic_like,,
Smid_2020,https://openalex.org/W2023943903,qwen3,study_design,study_design,,
Smid_2020,https://openalex.org/W2023943903,kimi-k2,comparison,topic_like,False,"Abstract and title contain no references to frequentist estimation, ML, WLS, or any comparison group."
Smid_2020,https://openalex.org/W2023943903,kimi-k2,intervention,topic_like,True,Title and abstract mention 'Bayesian' and 'coherent Bayesian'.
Smid_2020,https://openalex.org/W2023943903,kimi-k2,outcome,topic_like,True,Abstract states 'coherent Bayesian expects to be well calibrated'—calibration relates to coverage property.
Smid_2020,https://openalex.org/W2023943903,kimi-k2,population,population_like,False,"No mention of sample size, small sample, n < 200, Monte Carlo, or other required include terms."
Smid_2020,https://openalex.org/W2023943903,kimi-k2,study_design_exclude,topic_like,,
Smid_2020,https://openalex.org/W2023943903,kimi-k2,study_design_include,topic_like,,
Smid_2020,https://openalex.org/W2023943903,kimi-k2,study_design,study_design,,
Smid_2020,https://openalex.org/W2023943903,llama4-maverick,comparison,topic_like,,
Smid_2020,https://openalex.org/W2023943903,llama4-maverick,intervention,topic_like,,
Smid_2020,https://openalex.org/W2023943903,llama4-maverick,outcome,topic_like,,
Smid_2020,https://openalex.org/W2023943903,llama4-maverick,population,population_like,,
Smid_2020,https://openalex.org/W2023943903,llama4-maverick,study_design_exclude,topic_like,,
