sample_id,dataset,record_id,title,abstract,element_key,element_description,truth_label,fn_verdict,fn_reason,source
FN_W2028017879,Wassenaar_2017,https://openalex.org/W2028017879,Bisphenol A Affects Endocrine Physiology and Biotransformation Enzyme Activities of the Field Vole (Microtus agrestis),"Bisphenol A (BPA), an environmental estrogen, was given subcutaneously for 4 days to 48 field voles at three doses (10, 50, or 250 mg kg(-1) day(-1)). Plasma sex steroids, thyroxine, weight-regulatory hormones, and liver biotransformation enzymes were determined. There was no mortality in the control group but the mortality in the BPA-exposed animals was significant. BPA increased the plasma testosterone concentrations at 250 mg BPA kg(-1) day(-1). The plasma ghrelin levels measured from pooled ",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,"BPA in adult field voles — adult exposure, not standard lab rodent early-life",fn_audit_inferred
FN_W2028017879,Wassenaar_2017,https://openalex.org/W2028017879,Bisphenol A Affects Endocrine Physiology and Biotransformation Enzyme Activities of the Field Vole (Microtus agrestis),"Bisphenol A (BPA), an environmental estrogen, was given subcutaneously for 4 days to 48 field voles at three doses (10, 50, or 250 mg kg(-1) day(-1)). Plasma sex steroids, thyroxine, weight-regulatory hormones, and liver biotransformation enzymes were determined. There was no mortality in the control group but the mortality in the BPA-exposed animals was significant. BPA increased the plasma testosterone concentrations at 250 mg BPA kg(-1) day(-1). The plasma ghrelin levels measured from pooled ",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,"BPA in adult field voles — adult exposure, not standard lab rodent early-life",fn_audit_inferred
FN_W2028017879,Wassenaar_2017,https://openalex.org/W2028017879,Bisphenol A Affects Endocrine Physiology and Biotransformation Enzyme Activities of the Field Vole (Microtus agrestis),"Bisphenol A (BPA), an environmental estrogen, was given subcutaneously for 4 days to 48 field voles at three doses (10, 50, or 250 mg kg(-1) day(-1)). Plasma sex steroids, thyroxine, weight-regulatory hormones, and liver biotransformation enzymes were determined. There was no mortality in the control group but the mortality in the BPA-exposed animals was significant. BPA increased the plasma testosterone concentrations at 250 mg BPA kg(-1) day(-1). The plasma ghrelin levels measured from pooled ",study_design,study_design,mismatch,label_error,"BPA in adult field voles — adult exposure, not standard lab rodent early-life",fn_audit_inferred
FN_W2038512323,Wassenaar_2017,https://openalex.org/W2038512323,Role of Environmental Chemicals in Diabetes and Obesity: A National Toxicology Program Workshop Review,"There has been increasing interest in the concept that exposures to environmental chemicals may be contributing factors to the epidemics of diabetes and obesity. On 11-13 January 2011, the National Institute of Environmental Health Sciences (NIEHS) Division of the National Toxicology Program (NTP) organized a workshop to evaluate the current state of the science on these topics of increasing public health concern.The main objective of the workshop was to develop recommendations for a research ag",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,Review/workshop: NTP workshop on chemicals and diabetes — review,fn_audit_inferred
FN_W2038512323,Wassenaar_2017,https://openalex.org/W2038512323,Role of Environmental Chemicals in Diabetes and Obesity: A National Toxicology Program Workshop Review,"There has been increasing interest in the concept that exposures to environmental chemicals may be contributing factors to the epidemics of diabetes and obesity. On 11-13 January 2011, the National Institute of Environmental Health Sciences (NIEHS) Division of the National Toxicology Program (NTP) organized a workshop to evaluate the current state of the science on these topics of increasing public health concern.The main objective of the workshop was to develop recommendations for a research ag",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",mismatch,label_error,Review/workshop: NTP workshop on chemicals and diabetes — review,fn_audit_inferred
FN_W2038512323,Wassenaar_2017,https://openalex.org/W2038512323,Role of Environmental Chemicals in Diabetes and Obesity: A National Toxicology Program Workshop Review,"There has been increasing interest in the concept that exposures to environmental chemicals may be contributing factors to the epidemics of diabetes and obesity. On 11-13 January 2011, the National Institute of Environmental Health Sciences (NIEHS) Division of the National Toxicology Program (NTP) organized a workshop to evaluate the current state of the science on these topics of increasing public health concern.The main objective of the workshop was to develop recommendations for a research ag",study_design,study_design,mismatch,label_error,Review/workshop: NTP workshop on chemicals and diabetes — review,fn_audit_inferred
FN_W2041693476,Wassenaar_2017,https://openalex.org/W2041693476,Low doses of bisphenol a induce gene expression related to lipid synthesis and trigger triglyceride accumulation in adult mouse liver,"Changes in lifestyle are suspected to have strongly influenced the current obesity epidemic. Based on recent experimental, clinical, and epidemiological work, it has been proposed that some food contaminants may exert damaging effects on endocrine and metabolic functions, thereby promoting obesity and associated metabolic diseases such as nonalcoholic fatty liver disease (NAFLD). In this work, we investigated the effect of one suspicious food contaminant, bisphenol A (BPA), in vivo. We used a tr",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,mismatch,label_error,"BPA in adult mouse liver → lipid synthesis — adult exposure, not early life",fn_audit_inferred
FN_W2041693476,Wassenaar_2017,https://openalex.org/W2041693476,Low doses of bisphenol a induce gene expression related to lipid synthesis and trigger triglyceride accumulation in adult mouse liver,"Changes in lifestyle are suspected to have strongly influenced the current obesity epidemic. Based on recent experimental, clinical, and epidemiological work, it has been proposed that some food contaminants may exert damaging effects on endocrine and metabolic functions, thereby promoting obesity and associated metabolic diseases such as nonalcoholic fatty liver disease (NAFLD). In this work, we investigated the effect of one suspicious food contaminant, bisphenol A (BPA), in vivo. We used a tr",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",match,label_error,"BPA in adult mouse liver → lipid synthesis — adult exposure, not early life",fn_audit_inferred
FN_W2041693476,Wassenaar_2017,https://openalex.org/W2041693476,Low doses of bisphenol a induce gene expression related to lipid synthesis and trigger triglyceride accumulation in adult mouse liver,"Changes in lifestyle are suspected to have strongly influenced the current obesity epidemic. Based on recent experimental, clinical, and epidemiological work, it has been proposed that some food contaminants may exert damaging effects on endocrine and metabolic functions, thereby promoting obesity and associated metabolic diseases such as nonalcoholic fatty liver disease (NAFLD). In this work, we investigated the effect of one suspicious food contaminant, bisphenol A (BPA), in vivo. We used a tr",study_design,study_design,mismatch,label_error,"BPA in adult mouse liver → lipid synthesis — adult exposure, not early life",fn_audit_inferred
FN_W2043307319,Wassenaar_2017,https://openalex.org/W2043307319,"Environmental toxins, a potential risk factor for diabetes among canadian aborginals","To review the current literature to determine if there is a case for examining the presence of toxins in traditional foods and the environment as a possible risk factor for type 2 diabetes in Canadian Aboriginal populations.Literature review. METHODS. The scientific literature on possible causes of type 2 diabetes in Aboriginal populations in Canada was reviewed. Potential exposure through food and water to environmental toxins such as methylmercury, arsenic, persistent organic pollutants (POPs)",population,Population | Include: rodent; rats; mice; murine models; laboratory rodents | Exclude: humans; clinical populations; patients,match,label_error,"Review: environmental toxins and diabetes in Canadian aboriginals — human, not rodent",fn_audit_inferred
FN_W2043307319,Wassenaar_2017,https://openalex.org/W2043307319,"Environmental toxins, a potential risk factor for diabetes among canadian aborginals","To review the current literature to determine if there is a case for examining the presence of toxins in traditional foods and the environment as a possible risk factor for type 2 diabetes in Canadian Aboriginal populations.Literature review. METHODS. The scientific literature on possible causes of type 2 diabetes in Aboriginal populations in Canada was reviewed. Potential exposure through food and water to environmental toxins such as methylmercury, arsenic, persistent organic pollutants (POPs)",exposure,"Exposure | Include: bisphenol A; BPA; 4,4'-(propane-2,2-diyl)diphenol; early-life exposure; developmental exposure | Exclude: bisphenol S; BPS; bisphenol F",mismatch,label_error,"Review: environmental toxins and diabetes in Canadian aboriginals — human, not rodent",fn_audit_inferred
