dataset,record_id,model_id,element_key,element_group,model_obs,truth_label,source
Smid_2020,https://openalex.org/W1927054418,deepseek-v3,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1927054418,qwen3,intervention,topic_like,mismatch,mismatch,hr_sample
Smid_2020,https://openalex.org/W1927054418,qwen3,population,population_like,match,match,hr_sample
Smid_2020,https://openalex.org/W1927054418,qwen3,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1927054418,kimi-k2,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1927054418,kimi-k2,population,population_like,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1927054418,kimi-k2,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1927054418,llama4-maverick,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1927054418,llama4-maverick,population,population_like,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1927054418,llama4-maverick,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W128494557,deepseek-v3,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W128494557,deepseek-v3,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W128494557,deepseek-v3,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W128494557,qwen3,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W128494557,qwen3,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W128494557,qwen3,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W128494557,kimi-k2,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W128494557,kimi-k2,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W128494557,kimi-k2,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W128494557,llama4-maverick,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W128494557,llama4-maverick,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W128494557,llama4-maverick,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1964485997,deepseek-v3,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1964485997,deepseek-v3,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1964485997,deepseek-v3,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1964485997,qwen3,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1964485997,qwen3,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1964485997,qwen3,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1964485997,kimi-k2,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1964485997,kimi-k2,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1964485997,kimi-k2,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1964485997,llama4-maverick,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1964485997,llama4-maverick,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1964485997,llama4-maverick,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1994114295,deepseek-v3,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1994114295,deepseek-v3,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1994114295,deepseek-v3,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1994114295,qwen3,intervention,topic_like,mismatch,mismatch,hr_sample
Smid_2020,https://openalex.org/W1994114295,qwen3,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1994114295,qwen3,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1994114295,kimi-k2,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1994114295,kimi-k2,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1994114295,kimi-k2,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1994114295,llama4-maverick,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1994114295,llama4-maverick,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1994114295,llama4-maverick,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1989700372,deepseek-v3,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1989700372,deepseek-v3,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1989700372,deepseek-v3,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1989700372,qwen3,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1989700372,qwen3,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1989700372,qwen3,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1989700372,kimi-k2,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1989700372,kimi-k2,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1989700372,kimi-k2,study_design,study_design,unclear,match,hr_sample
Smid_2020,https://openalex.org/W1989700372,llama4-maverick,intervention,topic_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1989700372,llama4-maverick,population,population_like,unclear,mismatch,hr_sample
Smid_2020,https://openalex.org/W1989700372,llama4-maverick,study_design,study_design,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2033646110,deepseek-v3,intervention,topic_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2033646110,deepseek-v3,population,population_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2033646110,deepseek-v3,study_design,study_design,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2033646110,qwen3,intervention,topic_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2033646110,qwen3,population,population_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2033646110,qwen3,study_design,study_design,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2033646110,kimi-k2,intervention,topic_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2033646110,kimi-k2,population,population_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2033646110,kimi-k2,study_design,study_design,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2033646110,llama4-maverick,intervention,topic_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2033646110,llama4-maverick,population,population_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2033646110,llama4-maverick,study_design,study_design,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2553554933,deepseek-v3,intervention,topic_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2553554933,deepseek-v3,population,population_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2553554933,deepseek-v3,study_design,study_design,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2553554933,qwen3,intervention,topic_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2553554933,qwen3,population,population_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2553554933,qwen3,study_design,study_design,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2553554933,kimi-k2,intervention,topic_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2553554933,kimi-k2,population,population_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2553554933,kimi-k2,study_design,study_design,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2553554933,llama4-maverick,intervention,topic_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2553554933,llama4-maverick,population,population_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W2553554933,llama4-maverick,study_design,study_design,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W1769868222,deepseek-v3,intervention,topic_like,unclear,mismatch,hr_sample
Muthu_2021,https://openalex.org/W1769868222,deepseek-v3,population,population_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W1769868222,deepseek-v3,study_design,study_design,unclear,unclear,hr_sample
Muthu_2021,https://openalex.org/W1769868222,qwen3,intervention,topic_like,match,mismatch,hr_sample
Muthu_2021,https://openalex.org/W1769868222,qwen3,population,population_like,match,match,hr_sample
Muthu_2021,https://openalex.org/W1769868222,qwen3,study_design,study_design,unclear,unclear,hr_sample
Muthu_2021,https://openalex.org/W1769868222,kimi-k2,intervention,topic_like,unclear,mismatch,hr_sample
Muthu_2021,https://openalex.org/W1769868222,kimi-k2,population,population_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W1769868222,kimi-k2,study_design,study_design,unclear,unclear,hr_sample
Muthu_2021,https://openalex.org/W1769868222,llama4-maverick,intervention,topic_like,unclear,mismatch,hr_sample
Muthu_2021,https://openalex.org/W1769868222,llama4-maverick,population,population_like,unclear,match,hr_sample
Muthu_2021,https://openalex.org/W1769868222,llama4-maverick,study_design,study_design,unclear,unclear,hr_sample
Muthu_2021,https://openalex.org/W2082184155,deepseek-v3,intervention,topic_like,unclear,mismatch,hr_sample
Muthu_2021,https://openalex.org/W2082184155,deepseek-v3,population,population_like,unclear,mismatch,hr_sample
Muthu_2021,https://openalex.org/W2082184155,deepseek-v3,study_design,study_design,unclear,unclear,hr_sample
Muthu_2021,https://openalex.org/W2082184155,qwen3,intervention,topic_like,unclear,mismatch,hr_sample
Muthu_2021,https://openalex.org/W2082184155,qwen3,population,population_like,unclear,mismatch,hr_sample
Muthu_2021,https://openalex.org/W2082184155,qwen3,study_design,study_design,unclear,unclear,hr_sample
Muthu_2021,https://openalex.org/W2082184155,kimi-k2,intervention,topic_like,unclear,mismatch,hr_sample
Muthu_2021,https://openalex.org/W2082184155,kimi-k2,population,population_like,unclear,mismatch,hr_sample
Muthu_2021,https://openalex.org/W2082184155,kimi-k2,study_design,study_design,unclear,unclear,hr_sample
Muthu_2021,https://openalex.org/W2082184155,llama4-maverick,intervention,topic_like,unclear,mismatch,hr_sample
Muthu_2021,https://openalex.org/W2082184155,llama4-maverick,population,population_like,unclear,mismatch,hr_sample
Muthu_2021,https://openalex.org/W2082184155,llama4-maverick,study_design,study_design,unclear,unclear,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W1966777286,deepseek-v3,intervention,topic_like,match,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W1966777286,deepseek-v3,population,population_like,mismatch,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W1966777286,deepseek-v3,study_design,study_design,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W1966777286,qwen3,intervention,topic_like,match,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W1966777286,qwen3,population,population_like,mismatch,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W1966777286,qwen3,study_design,study_design,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W1966777286,kimi-k2,intervention,topic_like,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W1966777286,kimi-k2,population,population_like,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W1966777286,kimi-k2,study_design,study_design,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W1966777286,llama4-maverick,intervention,topic_like,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W1966777286,llama4-maverick,population,population_like,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W1966777286,llama4-maverick,study_design,study_design,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2803594708,deepseek-v3,intervention,topic_like,mismatch,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2803594708,deepseek-v3,population,population_like,mismatch,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2803594708,deepseek-v3,study_design,study_design,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2803594708,qwen3,intervention,topic_like,unclear,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2803594708,qwen3,population,population_like,unclear,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2803594708,qwen3,study_design,study_design,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2803594708,kimi-k2,intervention,topic_like,unclear,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2803594708,kimi-k2,population,population_like,unclear,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2803594708,kimi-k2,study_design,study_design,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2803594708,llama4-maverick,intervention,topic_like,unclear,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2803594708,llama4-maverick,population,population_like,unclear,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2803594708,llama4-maverick,study_design,study_design,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,deepseek-v3,intervention,topic_like,mismatch,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,deepseek-v3,population,population_like,match,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,deepseek-v3,study_design,study_design,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,qwen3,intervention,topic_like,unclear,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,qwen3,population,population_like,unclear,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,qwen3,study_design,study_design,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,kimi-k2,intervention,topic_like,unclear,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,kimi-k2,population,population_like,unclear,mismatch,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,kimi-k2,study_design,study_design,unclear,match,hr_sample
Appenzeller-Herzog_2019,https://openalex.org/W2018097583,llama4-maverick,intervention,topic_like,unclear,mismatch,hr_sample
